scenario,institution,ablation,seed,cluster_spread,bills_processed,bills_passed,passage_rate,avg_representation_distance,representation_inequality,perfect_representation_rate
fragmented,president_parliamentary,no_discipline,21,0.15,30,4,0.13333333333333333,1.1030328325670566,0.4794889223743657,0.09523809523809523
fragmented,president_parliamentary,no_discipline,22,0.15,30,4,0.13333333333333333,1.12662931297393,0.49735264196444573,0.09523809523809523
fragmented,president_parliamentary,no_discipline,23,0.15,30,6,0.2,1.1157075259636722,0.45758331156224874,0.047619047619047616
fragmented,president_parliamentary,no_discipline,24,0.15,30,13,0.43333333333333335,1.1295258743515302,0.45063833576931184,0.0
fragmented,president_parliamentary,no_discipline,25,0.15,30,7,0.23333333333333334,1.0875311403357804,0.45554321840746553,0.0
fragmented,president_parliamentary,no_discipline,26,0.15,30,5,0.16666666666666666,1.1740112433595742,0.4794557815852278,0.09523809523809523
fragmented,president_parliamentary,no_discipline,27,0.15,30,10,0.3333333333333333,1.133563172582987,0.5106009791040044,0.09523809523809523
fragmented,president_parliamentary,no_discipline,28,0.15,30,4,0.13333333333333333,1.1099095413882543,0.43503923205251493,0.047619047619047616
fragmented,president_parliamentary,no_discipline,29,0.15,30,12,0.4,1.1389334424382647,0.48776704082842554,0.047619047619047616
fragmented,president_parliamentary,no_discipline,30,0.15,30,7,0.23333333333333334,1.1388706229920285,0.4543645775589019,0.0
fragmented,president_parliamentary,no_discipline,31,0.15,30,4,0.13333333333333333,1.1357835799343174,0.3916923208042863,0.0
fragmented,president_parliamentary,no_discipline,32,0.15,30,6,0.2,1.0801200704663412,0.4943068928070553,0.09523809523809523
fragmented,president_parliamentary,no_discipline,33,0.15,30,10,0.3333333333333333,1.132677069014924,0.46881861760548016,0.0
fragmented,president_parliamentary,no_discipline,34,0.15,30,12,0.4,1.1245477002915547,0.43852921155849733,0.047619047619047616
fragmented,president_parliamentary,no_discipline,35,0.15,30,5,0.16666666666666666,1.127018996385875,0.4034957948467247,0.0
fragmented,president_parliamentary,no_discipline,36,0.15,30,7,0.23333333333333334,1.1280878794344193,0.45049131043774676,0.09523809523809523
fragmented,president_parliamentary,no_discipline,37,0.15,30,8,0.26666666666666666,1.1235853848143211,0.4523067904897765,0.047619047619047616
fragmented,president_parliamentary,no_discipline,38,0.15,30,16,0.5333333333333333,1.1141187271350652,0.46139728724633033,0.047619047619047616
fragmented,president_parliamentary,no_discipline,39,0.15,30,6,0.2,1.086579352967319,0.423297961442392,0.047619047619047616
fragmented,president_parliamentary,no_discipline,40,0.15,30,6,0.2,1.124575914635509,0.43071951101496614,0.0
fragmented,president_parliamentary,no_discipline,41,0.15,30,4,0.13333333333333333,1.1357560813567598,0.46505951015203034,0.0
fragmented,president_parliamentary,no_discipline,42,0.15,30,6,0.2,1.1375641752771202,0.46608931616241706,0.0
fragmented,president_parliamentary,no_discipline,43,0.15,30,6,0.2,1.151885080312309,0.4657866678993521,0.047619047619047616
fragmented,president_parliamentary,no_discipline,44,0.15,30,6,0.2,1.1283053361923676,0.45630870721518896,0.047619047619047616
fragmented,president_parliamentary,no_discipline,45,0.15,30,11,0.36666666666666664,1.1348960842208788,0.4777346252168094,0.047619047619047616
fragmented,president_parliamentary,no_discipline,46,0.15,30,6,0.2,1.13495983133684,0.5384820298642785,0.09523809523809523
fragmented,president_parliamentary,no_discipline,47,0.15,30,6,0.2,1.1096054757966485,0.5139339493522936,0.047619047619047616
fragmented,president_parliamentary,no_discipline,48,0.15,30,5,0.16666666666666666,1.1541102645335726,0.4347812497585988,0.047619047619047616
fragmented,president_parliamentary,no_discipline,49,0.15,30,10,0.3333333333333333,1.1980021011255906,0.4230890495938569,0.0
fragmented,president_parliamentary,no_discipline,50,0.15,30,5,0.16666666666666666,1.1225652558512127,0.4606157271737067,0.047619047619047616
fragmented,president_parliamentary,no_discipline,51,0.15,30,4,0.13333333333333333,1.1314770624478807,0.41632294716980955,0.047619047619047616
fragmented,president_parliamentary,no_discipline,52,0.15,30,5,0.16666666666666666,1.1306082351229532,0.49456548824806923,0.047619047619047616
fragmented,president_parliamentary,no_discipline,53,0.15,30,9,0.3,1.1658324455441686,0.46239052352516974,0.0
fragmented,president_parliamentary,no_discipline,54,0.15,30,10,0.3333333333333333,1.0830927200407774,0.478524344226278,0.09523809523809523
fragmented,president_parliamentary,no_discipline,55,0.15,30,4,0.13333333333333333,1.1237829852642645,0.4579981081983824,0.0
fragmented,president_parliamentary,no_discipline,56,0.15,30,9,0.3,1.165050953029348,0.4726580449640769,0.0
fragmented,president_parliamentary,no_discipline,57,0.15,30,3,0.1,1.1816654109490823,0.4914432467142002,0.09523809523809523
fragmented,president_parliamentary,no_discipline,58,0.15,30,5,0.16666666666666666,1.1071334527034615,0.4881769684951846,0.047619047619047616
fragmented,president_parliamentary,no_discipline,59,0.15,30,7,0.23333333333333334,1.2017673331222478,0.3914855675229393,0.0
fragmented,president_parliamentary,no_discipline,60,0.15,30,7,0.23333333333333334,1.1644315833908143,0.41933422505758117,0.0
fragmented,president_parliamentary,no_discipline,61,0.15,30,9,0.3,1.1434013232369171,0.4773162201254576,0.0
fragmented,president_parliamentary,no_discipline,62,0.15,30,8,0.26666666666666666,1.1160209008973374,0.4976335136291733,0.09523809523809523
fragmented,president_parliamentary,no_discipline,63,0.15,30,10,0.3333333333333333,1.1062016370176475,0.43835388908759354,0.047619047619047616
fragmented,president_parliamentary,no_discipline,64,0.15,30,6,0.2,1.1934233512929862,0.5269753256502625,0.047619047619047616
fragmented,president_parliamentary,no_discipline,65,0.15,30,7,0.23333333333333334,1.1405767848972743,0.5125792780086701,0.047619047619047616
fragmented,president_parliamentary,no_discipline,66,0.15,30,6,0.2,1.114052900765532,0.460055132013307,0.047619047619047616
fragmented,president_parliamentary,no_discipline,67,0.15,30,6,0.2,1.1643501939993472,0.49154189377765317,0.047619047619047616
fragmented,president_parliamentary,no_discipline,68,0.15,30,4,0.13333333333333333,1.2054475774638842,0.49189690019525156,0.047619047619047616
fragmented,president_parliamentary,no_discipline,69,0.15,30,6,0.2,1.1223487143799227,0.4555105246543032,0.047619047619047616
fragmented,president_parliamentary,no_discipline,70,0.15,30,11,0.36666666666666664,1.1074961197142774,0.43787168540392374,0.047619047619047616
fragmented,president_parliamentary,no_discipline,71,0.15,30,7,0.23333333333333334,1.1079450742384078,0.49288356433027963,0.14285714285714285
fragmented,president_parliamentary,no_discipline,72,0.15,30,11,0.36666666666666664,1.160643478408765,0.4784386816561265,0.047619047619047616
fragmented,president_parliamentary,no_discipline,73,0.15,30,4,0.13333333333333333,1.1359079649854853,0.476251401858099,0.0
fragmented,president_parliamentary,no_discipline,74,0.15,30,4,0.13333333333333333,1.1546630439595864,0.5423641599816678,0.09523809523809523
fragmented,president_parliamentary,no_discipline,75,0.15,30,8,0.26666666666666666,1.1272530019164462,0.45346150353796083,0.047619047619047616
fragmented,president_parliamentary,no_discipline,76,0.15,30,8,0.26666666666666666,1.0957983971751628,0.4423402096752361,0.09523809523809523
fragmented,president_parliamentary,no_discipline,77,0.15,30,8,0.26666666666666666,1.1349907827044186,0.40747160756576745,0.0
fragmented,president_parliamentary,no_discipline,78,0.15,30,8,0.26666666666666666,1.1339263864073799,0.4920729364784239,0.09523809523809523
fragmented,president_parliamentary,no_discipline,79,0.15,30,12,0.4,1.129034869307759,0.46122131952262474,0.047619047619047616
fragmented,president_parliamentary,no_discipline,80,0.15,30,4,0.13333333333333333,1.0900446822742593,0.4720749229645121,0.09523809523809523
fragmented,president_parliamentary,no_discipline,81,0.15,30,6,0.2,1.104417225769704,0.5112578102313018,0.14285714285714285
fragmented,president_parliamentary,no_discipline,82,0.15,30,4,0.13333333333333333,1.1250940212711507,0.45752185905380344,0.047619047619047616
fragmented,president_parliamentary,no_discipline,83,0.15,30,10,0.3333333333333333,1.14466871987627,0.4979765119399051,0.09523809523809523
fragmented,president_parliamentary,no_discipline,84,0.15,30,7,0.23333333333333334,1.1226093909239818,0.4904452383351682,0.047619047619047616
fragmented,president_parliamentary,no_discipline,85,0.15,30,4,0.13333333333333333,1.1213644623014158,0.4858286772381526,0.09523809523809523
fragmented,president_parliamentary,no_discipline,86,0.15,30,7,0.23333333333333334,1.0903558316600357,0.49632955374910814,0.14285714285714285
fragmented,president_parliamentary,no_discipline,87,0.15,30,8,0.26666666666666666,1.1057829617555197,0.478988077180219,0.047619047619047616
fragmented,president_parliamentary,no_discipline,88,0.15,30,7,0.23333333333333334,1.1536300517708833,0.4575798104638372,0.0
fragmented,president_parliamentary,no_discipline,89,0.15,30,4,0.13333333333333333,1.1620368507690917,0.49978186254201246,0.047619047619047616
fragmented,president_parliamentary,no_discipline,90,0.15,30,9,0.3,1.1513256748293217,0.47574960363270463,0.047619047619047616
fragmented,president_parliamentary,no_discipline,91,0.15,30,11,0.36666666666666664,1.0900171327629888,0.49072045618902055,0.09523809523809523
fragmented,president_parliamentary,no_discipline,92,0.15,30,5,0.16666666666666666,1.18843810894724,0.441196673176021,0.047619047619047616
fragmented,president_parliamentary,no_discipline,93,0.15,30,8,0.26666666666666666,1.149848012833941,0.48504907360981697,0.09523809523809523
fragmented,president_parliamentary,no_discipline,94,0.15,30,3,0.1,1.1521430652092572,0.39957074815973603,0.0
fragmented,president_parliamentary,no_discipline,95,0.15,30,10,0.3333333333333333,1.1640874818151188,0.525689557726233,0.047619047619047616
fragmented,president_parliamentary,no_discipline,96,0.15,30,6,0.2,1.1191052874597651,0.42099532547911295,0.0
fragmented,president_parliamentary,no_discipline,97,0.15,30,8,0.26666666666666666,1.1576086955926188,0.37792519923208484,0.047619047619047616
fragmented,president_parliamentary,no_discipline,98,0.15,30,9,0.3,1.0899448813674366,0.4154176384922976,0.047619047619047616
fragmented,president_parliamentary,no_discipline,99,0.15,30,1,0.03333333333333333,1.1598190744012937,0.5096212855951799,0.047619047619047616
polarized,parliamentary,baseline,0,0.15,20,19,0.95,1.4807211268372331,0.8936329585233481,0.0
polarized,parliamentary,baseline,1,0.15,20,18,0.9,1.5077825439008372,0.8084207948705232,0.0
polarized,parliamentary,baseline,2,0.15,20,18,0.9,1.496918810267328,0.8232603413158585,0.0
polarized,parliamentary,baseline,3,0.15,20,18,0.9,1.4833175004782237,0.8504466113149663,0.0
polarized,parliamentary,baseline,4,0.15,20,18,0.9,1.4454419996475745,0.8237318561581874,0.0
polarized,parliamentary,baseline,5,0.15,20,17,0.85,1.4807860121876002,0.7190744106399949,0.0
polarized,parliamentary,baseline,6,0.15,20,17,0.85,1.4597460863548257,0.7604792215520567,0.0
polarized,parliamentary,baseline,7,0.15,20,14,0.7,1.4726030729222213,0.8589109662253719,0.0
polarized,parliamentary,baseline,8,0.15,20,12,0.6,1.484167818062109,0.7494027230267952,0.0
polarized,parliamentary,baseline,9,0.15,20,19,0.95,1.4998125866521625,0.8303303287023286,0.0
polarized,parliamentary,baseline,10,0.15,20,19,0.95,1.4862805991561323,0.7684687975431103,0.0
polarized,parliamentary,baseline,11,0.15,20,19,0.95,1.5047126035472784,0.7747482752411065,0.0
polarized,parliamentary,baseline,12,0.15,20,16,0.8,1.5200786147820164,0.8355893151799293,0.0
polarized,parliamentary,baseline,13,0.15,20,19,0.95,1.511507919802362,0.7880438533646426,0.0
polarized,parliamentary,baseline,14,0.15,20,19,0.95,1.4580500645609114,0.7480610683160441,0.0
polarized,parliamentary,baseline,15,0.15,20,15,0.75,1.4839032673804369,0.7000880889064843,0.0
polarized,parliamentary,baseline,16,0.15,20,19,0.95,1.4607704190937136,0.7156184901594037,0.0
polarized,parliamentary,baseline,17,0.15,20,17,0.85,1.4801174028245514,0.8646914662155436,0.0
polarized,parliamentary,baseline,18,0.15,20,14,0.7,1.495311475946364,0.7885367262519477,0.0
polarized,parliamentary,baseline,19,0.15,20,20,1.0,1.463789138886834,0.8412396854793246,0.0
polarized,parliamentary,baseline,20,0.15,20,16,0.8,1.4781143103410026,0.8037957269614543,0.0
polarized,parliamentary,baseline,21,0.15,20,17,0.85,1.4688682448665877,0.8438431597843978,0.0
polarized,parliamentary,baseline,22,0.15,20,17,0.85,1.503673759542161,0.8087270140768027,0.0
polarized,parliamentary,baseline,23,0.15,20,18,0.9,1.4753919360985357,0.7790716929146475,0.0
polarized,parliamentary,baseline,24,0.15,20,17,0.85,1.5255404494306006,0.8221965090423194,0.0
polarized,parliamentary,baseline,25,0.15,20,18,0.9,1.5027557006186925,0.7695077624413301,0.0
polarized,parliamentary,baseline,26,0.15,20,17,0.85,1.5006907232471525,0.858835989447206,0.0
polarized,parliamentary,baseline,27,0.15,20,18,0.9,1.4754451827568875,0.7681556298204555,0.0
polarized,parliamentary,baseline,28,0.15,20,19,0.95,1.4965747366068243,0.7963861257271806,0.0
polarized,parliamentary,baseline,29,0.15,20,19,0.95,1.5242003741745653,0.7543509056429606,0.0
polarized,parliamentary,baseline,30,0.15,20,19,0.95,1.444546318360784,0.7644050470051766,0.0
polarized,parliamentary,baseline,31,0.15,20,17,0.85,1.5084765449347532,0.8051461579040694,0.0
polarized,parliamentary,baseline,32,0.15,20,16,0.8,1.4658529018366695,0.7279938674169659,0.0
polarized,parliamentary,baseline,33,0.15,20,18,0.9,1.4731345140186711,0.8386276098891993,0.0
polarized,parliamentary,baseline,34,0.15,20,17,0.85,1.4580999043039553,0.884322907952903,0.0
polarized,parliamentary,baseline,35,0.15,20,19,0.95,1.488950353436137,0.7702471094181566,0.0
polarized,parliamentary,baseline,36,0.15,20,18,0.9,1.513130568599222,0.773326822577376,0.0
polarized,parliamentary,baseline,37,0.15,20,19,0.95,1.5097668790834247,0.8337157197783926,0.0
polarized,parliamentary,baseline,38,0.15,20,17,0.85,1.462860292475547,0.7011065184882573,0.0
polarized,parliamentary,baseline,39,0.15,20,15,0.75,1.4623416542855345,0.7933930719263901,0.0
polarized,parliamentary,baseline,40,0.15,20,19,0.95,1.4806071425267504,0.8701899939452882,0.0
polarized,parliamentary,baseline,41,0.15,20,18,0.9,1.5088420165574006,0.7629327116264119,0.0
polarized,parliamentary,baseline,42,0.15,20,19,0.95,1.4998964623879987,0.7946393204426644,0.0
polarized,parliamentary,baseline,43,0.15,20,17,0.85,1.5032790799151161,0.8585923199222293,0.0
polarized,parliamentary,baseline,44,0.15,20,18,0.9,1.4952921072540801,0.7538996758160853,0.0
polarized,parliamentary,baseline,45,0.15,20,15,0.75,1.4871226350407198,0.8302089374265574,0.0
polarized,parliamentary,baseline,46,0.15,20,18,0.9,1.5078717950184573,0.8397982406064779,0.0
polarized,parliamentary,baseline,47,0.15,20,17,0.85,1.4598693170537471,0.7235549849565013,0.0
polarized,parliamentary,baseline,48,0.15,20,19,0.95,1.478439321950485,0.8035040555015471,0.0
polarized,parliamentary,baseline,49,0.15,20,18,0.9,1.5009254921957307,0.7971041435601444,0.0
polarized,parliamentary,baseline,50,0.15,20,16,0.8,1.4744930052268928,0.8410464641186395,0.0
polarized,parliamentary,baseline,51,0.15,20,18,0.9,1.490485767532643,0.8035588322900752,0.0
polarized,parliamentary,baseline,52,0.15,20,19,0.95,1.5184448524299665,0.8240358087621527,0.0
polarized,parliamentary,baseline,53,0.15,20,15,0.75,1.5154813588467648,0.8246290890279987,0.0
polarized,parliamentary,baseline,54,0.15,20,18,0.9,1.5310661205316494,0.7735058678738677,0.0
polarized,parliamentary,baseline,55,0.15,20,19,0.95,1.4939361997473546,0.8209231491981557,0.0
polarized,parliamentary,baseline,56,0.15,20,18,0.9,1.4684458617534981,0.7931578810723215,0.0
polarized,parliamentary,baseline,57,0.15,20,16,0.8,1.5228736404588668,0.7814663835009678,0.0
polarized,parliamentary,baseline,58,0.15,20,18,0.9,1.5049874684166664,0.7090807571140328,0.0
polarized,parliamentary,baseline,59,0.15,20,16,0.8,1.4893248167763835,0.8523120547102776,0.0
polarized,parliamentary,baseline,60,0.15,20,16,0.8,1.4632844257715065,0.887751458700749,0.0
polarized,parliamentary,baseline,61,0.15,20,17,0.85,1.5158915860070812,0.8077906409852696,0.0
polarized,parliamentary,baseline,62,0.15,20,16,0.8,1.5144713638307117,0.862767789986446,0.0
polarized,parliamentary,baseline,63,0.15,20,18,0.9,1.5133190738515614,0.7909381196844906,0.0
polarized,parliamentary,baseline,64,0.15,20,18,0.9,1.4939617148627737,0.7899639422774788,0.0
polarized,parliamentary,baseline,65,0.15,20,17,0.85,1.5057545904018184,0.7760088624229747,0.0
polarized,parliamentary,baseline,66,0.15,20,19,0.95,1.5218676914308336,0.7515577101744381,0.0
polarized,parliamentary,baseline,67,0.15,20,18,0.9,1.486895718518489,0.851285252304133,0.0
polarized,parliamentary,baseline,68,0.15,20,17,0.85,1.523059380892095,0.8144163030012742,0.0
polarized,parliamentary,baseline,69,0.15,20,17,0.85,1.5207809739432003,0.7921059042316109,0.0
polarized,parliamentary,baseline,70,0.15,20,16,0.8,1.4671397382964155,0.7520025545199854,0.0
polarized,parliamentary,baseline,71,0.15,20,16,0.8,1.5135484594757063,0.739229373176733,0.0
polarized,parliamentary,baseline,72,0.15,20,19,0.95,1.481204311381652,0.7709909820237764,0.0
polarized,parliamentary,baseline,73,0.15,20,16,0.8,1.5002664253500317,0.7688734467417279,0.0
polarized,parliamentary,baseline,74,0.15,20,19,0.95,1.52662176850101,0.7450865044327103,0.0
polarized,parliamentary,baseline,75,0.15,20,17,0.85,1.5220020995168708,0.7690404044112878,0.0
polarized,parliamentary,baseline,76,0.15,20,17,0.85,1.4486579438490699,0.7386684184371094,0.0
polarized,parliamentary,baseline,77,0.15,20,17,0.85,1.4987385304385468,0.8616220769042188,0.0
polarized,parliamentary,baseline,78,0.15,20,18,0.9,1.5245893358355433,0.7952944977425059,0.0
polarized,parliamentary,baseline,79,0.15,20,16,0.8,1.49591613546444,0.8160762868029363,0.0
polarized,parliamentary,baseline,80,0.15,20,18,0.9,1.5027414902670815,0.7416352546057206,0.0
polarized,parliamentary,baseline,81,0.15,20,18,0.9,1.4709225157630625,0.7587861790362834,0.0
polarized,parliamentary,baseline,82,0.15,20,18,0.9,1.5067193002720092,0.7673828038812854,0.0
polarized,parliamentary,baseline,83,0.15,20,16,0.8,1.4593237240206802,0.8679651176510728,0.0
polarized,parliamentary,baseline,84,0.15,20,14,0.7,1.4652346448958704,0.8045209758723287,0.0
polarized,parliamentary,baseline,85,0.15,20,16,0.8,1.4849072118811881,0.832120929738676,0.0
polarized,parliamentary,baseline,86,0.15,20,18,0.9,1.5163957030772472,0.7978939553152546,0.0
polarized,parliamentary,baseline,87,0.15,20,17,0.85,1.4842727905380624,0.8381802569786606,0.0
polarized,parliamentary,baseline,88,0.15,20,16,0.8,1.4499831639991516,0.7746396296542333,0.0
polarized,parliamentary,baseline,89,0.15,20,16,0.8,1.473769551042739,0.7945726477798011,0.0
polarized,parliamentary,baseline,90,0.15,20,18,0.9,1.4554102593098577,0.7654653137271342,0.0
polarized,parliamentary,baseline,91,0.15,20,16,0.8,1.4534615083845088,0.8743522805748144,0.0
polarized,parliamentary,baseline,92,0.15,20,17,0.85,1.4809281094819822,0.7753809489451332,0.0
polarized,parliamentary,baseline,93,0.15,20,17,0.85,1.4851964944820502,0.7832690816544564,0.0
polarized,parliamentary,baseline,94,0.15,20,15,0.75,1.4676575031153158,0.8429089330975145,0.0
polarized,parliamentary,baseline,95,0.15,20,14,0.7,1.5301916036613317,0.7919219488873561,0.0
polarized,parliamentary,baseline,96,0.15,20,17,0.85,1.524354292771985,0.7944260193191205,0.0
polarized,parliamentary,baseline,97,0.15,20,18,0.9,1.4760439182906744,0.738203662061326,0.0
polarized,parliamentary,baseline,98,0.15,20,16,0.8,1.4382912374729162,0.8245119196044005,0.0
polarized,parliamentary,baseline,99,0.15,20,16,0.8,1.4391744999159926,0.8094117861131828,0.0
polarized,parliamentary,no_discipline,0,0.15,20,3,0.15,1.4807211268372331,0.8936329585233481,0.0
polarized,parliamentary,no_discipline,1,0.15,20,5,0.25,1.5077825439008372,0.8084207948705232,0.0
polarized,parliamentary,no_discipline,2,0.15,20,0,0.0,1.496918810267328,0.8232603413158585,0.0
polarized,parliamentary,no_discipline,3,0.15,20,2,0.1,1.4833175004782237,0.8504466113149663,0.0
polarized,parliamentary,no_discipline,4,0.15,20,3,0.15,1.4454419996475745,0.8237318561581874,0.0
polarized,parliamentary,no_discipline,5,0.15,20,1,0.05,1.4807860121876002,0.7190744106399949,0.0
polarized,parliamentary,no_discipline,6,0.15,20,5,0.25,1.4597460863548257,0.7604792215520567,0.0
polarized,parliamentary,no_discipline,7,0.15,20,2,0.1,1.4726030729222213,0.8589109662253719,0.0
polarized,parliamentary,no_discipline,8,0.15,20,0,0.0,1.484167818062109,0.7494027230267952,0.0
polarized,parliamentary,no_discipline,9,0.15,20,2,0.1,1.4998125866521625,0.8303303287023286,0.0
polarized,parliamentary,no_discipline,10,0.15,20,2,0.1,1.4862805991561323,0.7684687975431103,0.0
polarized,parliamentary,no_discipline,11,0.15,20,2,0.1,1.5047126035472784,0.7747482752411065,0.0
polarized,parliamentary,no_discipline,12,0.15,20,1,0.05,1.5200786147820164,0.8355893151799293,0.0
polarized,parliamentary,no_discipline,13,0.15,20,5,0.25,1.511507919802362,0.7880438533646426,0.0
polarized,parliamentary,no_discipline,14,0.15,20,2,0.1,1.4580500645609114,0.7480610683160441,0.0
polarized,parliamentary,no_discipline,15,0.15,20,1,0.05,1.4839032673804369,0.7000880889064843,0.0
polarized,parliamentary,no_discipline,16,0.15,20,3,0.15,1.4607704190937136,0.7156184901594037,0.0
polarized,parliamentary,no_discipline,17,0.15,20,2,0.1,1.4801174028245514,0.8646914662155436,0.0
polarized,parliamentary,no_discipline,18,0.15,20,2,0.1,1.495311475946364,0.7885367262519477,0.0
polarized,parliamentary,no_discipline,19,0.15,20,3,0.15,1.463789138886834,0.8412396854793246,0.0
polarized,parliamentary,no_discipline,20,0.15,20,3,0.15,1.4781143103410026,0.8037957269614543,0.0
polarized,parliamentary,no_discipline,21,0.15,20,2,0.1,1.4688682448665877,0.8438431597843978,0.0
polarized,parliamentary,no_discipline,22,0.15,20,2,0.1,1.503673759542161,0.8087270140768027,0.0
polarized,parliamentary,no_discipline,23,0.15,20,4,0.2,1.4753919360985357,0.7790716929146475,0.0
polarized,parliamentary,no_discipline,24,0.15,20,3,0.15,1.5255404494306006,0.8221965090423194,0.0
polarized,parliamentary,no_discipline,25,0.15,20,4,0.2,1.5027557006186925,0.7695077624413301,0.0
polarized,parliamentary,no_discipline,26,0.15,20,3,0.15,1.5006907232471525,0.858835989447206,0.0
polarized,parliamentary,no_discipline,27,0.15,20,3,0.15,1.4754451827568875,0.7681556298204555,0.0
polarized,parliamentary,no_discipline,28,0.15,20,1,0.05,1.4965747366068243,0.7963861257271806,0.0
polarized,parliamentary,no_discipline,29,0.15,20,3,0.15,1.5242003741745653,0.7543509056429606,0.0
polarized,parliamentary,no_discipline,30,0.15,20,6,0.3,1.444546318360784,0.7644050470051766,0.0
polarized,parliamentary,no_discipline,31,0.15,20,5,0.25,1.5084765449347532,0.8051461579040694,0.0
polarized,parliamentary,no_discipline,32,0.15,20,1,0.05,1.4658529018366695,0.7279938674169659,0.0
polarized,parliamentary,no_discipline,33,0.15,20,4,0.2,1.4731345140186711,0.8386276098891993,0.0
polarized,parliamentary,no_discipline,34,0.15,20,3,0.15,1.4580999043039553,0.884322907952903,0.0
polarized,parliamentary,no_discipline,35,0.15,20,2,0.1,1.488950353436137,0.7702471094181566,0.0
polarized,parliamentary,no_discipline,36,0.15,20,1,0.05,1.513130568599222,0.773326822577376,0.0
polarized,parliamentary,no_discipline,37,0.15,20,4,0.2,1.5097668790834247,0.8337157197783926,0.0
polarized,parliamentary,no_discipline,38,0.15,20,3,0.15,1.462860292475547,0.7011065184882573,0.0
polarized,parliamentary,no_discipline,39,0.15,20,2,0.1,1.4623416542855345,0.7933930719263901,0.0
polarized,parliamentary,no_discipline,40,0.15,20,3,0.15,1.4806071425267504,0.8701899939452882,0.0
polarized,parliamentary,no_discipline,41,0.15,20,5,0.25,1.5088420165574006,0.7629327116264119,0.0
polarized,parliamentary,no_discipline,42,0.15,20,3,0.15,1.4998964623879987,0.7946393204426644,0.0
polarized,parliamentary,no_discipline,43,0.15,20,4,0.2,1.5032790799151161,0.8585923199222293,0.0
polarized,parliamentary,no_discipline,44,0.15,20,4,0.2,1.4952921072540801,0.7538996758160853,0.0
polarized,parliamentary,no_discipline,45,0.15,20,3,0.15,1.4871226350407198,0.8302089374265574,0.0
polarized,parliamentary,no_discipline,46,0.15,20,1,0.05,1.5078717950184573,0.8397982406064779,0.0
polarized,parliamentary,no_discipline,47,0.15,20,2,0.1,1.4598693170537471,0.7235549849565013,0.0
polarized,parliamentary,no_discipline,48,0.15,20,1,0.05,1.478439321950485,0.8035040555015471,0.0
polarized,parliamentary,no_discipline,49,0.15,20,2,0.1,1.5009254921957307,0.7971041435601444,0.0
polarized,parliamentary,no_discipline,50,0.15,20,1,0.05,1.4744930052268928,0.8410464641186395,0.0
polarized,parliamentary,no_discipline,51,0.15,20,3,0.15,1.490485767532643,0.8035588322900752,0.0
polarized,parliamentary,no_discipline,52,0.15,20,4,0.2,1.5184448524299665,0.8240358087621527,0.0
polarized,parliamentary,no_discipline,53,0.15,20,2,0.1,1.5154813588467648,0.8246290890279987,0.0
polarized,parliamentary,no_discipline,54,0.15,20,4,0.2,1.5310661205316494,0.7735058678738677,0.0
polarized,parliamentary,no_discipline,55,0.15,20,1,0.05,1.4939361997473546,0.8209231491981557,0.0
polarized,parliamentary,no_discipline,56,0.15,20,4,0.2,1.4684458617534981,0.7931578810723215,0.0
polarized,parliamentary,no_discipline,57,0.15,20,2,0.1,1.5228736404588668,0.7814663835009678,0.0
polarized,parliamentary,no_discipline,58,0.15,20,1,0.05,1.5049874684166664,0.7090807571140328,0.0
polarized,parliamentary,no_discipline,59,0.15,20,1,0.05,1.4893248167763835,0.8523120547102776,0.0
polarized,parliamentary,no_discipline,60,0.15,20,4,0.2,1.4632844257715065,0.887751458700749,0.0
polarized,parliamentary,no_discipline,61,0.15,20,4,0.2,1.5158915860070812,0.8077906409852696,0.0
polarized,parliamentary,no_discipline,62,0.15,20,1,0.05,1.5144713638307117,0.862767789986446,0.0
polarized,parliamentary,no_discipline,63,0.15,20,2,0.1,1.5133190738515614,0.7909381196844906,0.0
polarized,parliamentary,no_discipline,64,0.15,20,4,0.2,1.4939617148627737,0.7899639422774788,0.0
polarized,parliamentary,no_discipline,65,0.15,20,2,0.1,1.5057545904018184,0.7760088624229747,0.0
polarized,parliamentary,no_discipline,66,0.15,20,5,0.25,1.5218676914308336,0.7515577101744381,0.0
polarized,parliamentary,no_discipline,67,0.15,20,2,0.1,1.486895718518489,0.851285252304133,0.0
polarized,parliamentary,no_discipline,68,0.15,20,1,0.05,1.523059380892095,0.8144163030012742,0.0
polarized,parliamentary,no_discipline,69,0.15,20,1,0.05,1.5207809739432003,0.7921059042316109,0.0
polarized,parliamentary,no_discipline,70,0.15,20,4,0.2,1.4671397382964155,0.7520025545199854,0.0
polarized,parliamentary,no_discipline,71,0.15,20,4,0.2,1.5135484594757063,0.739229373176733,0.0
polarized,parliamentary,no_discipline,72,0.15,20,2,0.1,1.481204311381652,0.7709909820237764,0.0
polarized,parliamentary,no_discipline,73,0.15,20,4,0.2,1.5002664253500317,0.7688734467417279,0.0
polarized,parliamentary,no_discipline,74,0.15,20,3,0.15,1.52662176850101,0.7450865044327103,0.0
polarized,parliamentary,no_discipline,75,0.15,20,2,0.1,1.5220020995168708,0.7690404044112878,0.0
polarized,parliamentary,no_discipline,76,0.15,20,2,0.1,1.4486579438490699,0.7386684184371094,0.0
polarized,parliamentary,no_discipline,77,0.15,20,2,0.1,1.4987385304385468,0.8616220769042188,0.0
